OpportunityId,variable,value,StartDate,StartDateFilter,Period
0066000001SMDOhAAP,I_EndPipe,37500,2016-05-12,7,Quarter
0066000001SMIZbAAP,I_EndPipe,100000,2016-05-12,7,Quarter
0066000001ZYH6wAAH,I_EndPipe,42000,2016-05-12,7,Quarter
0066000001ZYUUvAAP,I_EndPipe,50000,2016-05-12,7,Quarter
0066000001ZZMXJAA5,I_EndPipe,125000,2016-05-12,7,Quarter
0066000000guhU3AAI,A_StartPipe,30000,2016-05-05,14,Quarter
0066000000gvj2NAAQ,A_StartPipe,60000,2016-05-05,14,Quarter
0066000000QJggeAAD,A_StartPipe,67647,2016-05-05,14,Quarter
0066000000QJggPAAT,A_StartPipe,457324,2016-05-05,14,Quarter
0066000000QJggyAAD,A_StartPipe,209359,2016-05-05,14,Quarter
0066000000QKd2pAAD,A_StartPipe,315000,2016-05-05,14,Quarter
0066000000QKwnVAAT,A_StartPipe,18430,2016-05-05,14,Quarter
0066000000S32VhAAJ,A_StartPipe,100000,2016-05-05,14,Quarter
0066000000S3GwWAAV,A_StartPipe,106250,2016-05-05,14,Quarter
0066000000S3ShzAAF,A_StartPipe,60000,2016-05-05,14,Quarter
0066000000S6WuiAAF,A_StartPipe,114581.25,2016-05-05,14,Quarter
0066000000S6WyTAAV,A_StartPipe,126782,2016-05-05,14,Quarter
0066000000vvfBxAAI,A_StartPipe,2640,2016-05-05,14,Quarter
0066000000YXV1UAAX,A_StartPipe,40000,2016-05-05,14,Quarter
00660000013EnELAA0,A_StartPipe,0,2016-05-05,14,Quarter
00660000013FW4oAAG,A_StartPipe,75000,2016-05-05,14,Quarter
00660000018zvWYAAY,A_StartPipe,50000,2016-05-05,14,Quarter
006600000191BoxAAE,A_StartPipe,50000,2016-05-05,14,Quarter
0066000001exqKeAAI,A_StartPipe,13750,2016-05-05,14,Quarter
0066000001iarX5AAI,A_StartPipe,25000,2016-05-05,14,Quarter
0066000001iYc6aAAC,A_StartPipe,32800,2016-05-05,14,Quarter
0066000001jAoktAAC,A_StartPipe,25000,2016-05-05,14,Quarter
0066000001jAokyAAC,A_StartPipe,14999,2016-05-05,14,Quarter
0066000001jBGbyAAG,A_StartPipe,30000,2016-05-05,14,Quarter
0066000001jBGcwAAG,A_StartPipe,30000,2016-05-05,14,Quarter
0066000001jBGdpAAG,A_StartPipe,30000,2016-05-05,14,Quarter
0066000001jBGfMAAW,A_StartPipe,30000,2016-05-05,14,Quarter
0066000001jBGiaAAG,A_StartPipe,30000,2016-05-05,14,Quarter
0066000001jBGipAAG,A_StartPipe,30000,2016-05-05,14,Quarter
0066000001jBGj4AAG,A_StartPipe,30000,2016-05-05,14,Quarter
0066000001jBGjJAAW,A_StartPipe,30000,2016-05-05,14,Quarter
0066000001jBGjOAAW,A_StartPipe,30000,2016-05-05,14,Quarter
0066000001jBGjsAAG,A_StartPipe,30000,2016-05-05,14,Quarter
0066000001jBGkHAAW,A_StartPipe,40000,2016-05-05,14,Quarter
0066000001jBGmNAAW,A_StartPipe,30000,2016-05-05,14,Quarter
0066000001jBGmtAAG,A_StartPipe,30000,2016-05-05,14,Quarter
0066000001jBGnmAAG,A_StartPipe,30000,2016-05-05,14,Quarter
0066000001jBGoGAAW,A_StartPipe,30000,2016-05-05,14,Quarter
0066000001jBGopAAG,A_StartPipe,30000,2016-05-05,14,Quarter
0066000001jBGpnAAG,A_StartPipe,30000,2016-05-05,14,Quarter
0066000001jBGpOAAW,A_StartPipe,30000,2016-05-05,14,Quarter
0066000001jBGXwAAO,A_StartPipe,30000,2016-05-05,14,Quarter
0066000001jBGY6AAO,A_StartPipe,30000,2016-05-05,14,Quarter
0066000001jBGYQAA4,A_StartPipe,30000,2016-05-05,14,Quarter
0066000001jBR9DAAW,A_StartPipe,20000,2016-05-05,14,Quarter
0066000001jCM3WAAW,A_StartPipe,48800,2016-05-05,14,Quarter
0066000001jdbkRAAQ,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001jDKVfAAO,A_StartPipe,100000,2016-05-05,14,Quarter
0066000001jdrHEAAY,A_StartPipe,51000,2016-05-05,14,Quarter
0066000001jDTHAAA4,A_StartPipe,0,2016-05-05,14,Quarter
0066000001jeDLMAA2,A_StartPipe,45000,2016-05-05,14,Quarter
0066000001jeFg6AAE,A_StartPipe,100000,2016-05-05,14,Quarter
0066000001jemYKAAY,A_StartPipe,200000,2016-05-05,14,Quarter
0066000001jePdlAAE,A_StartPipe,30000,2016-05-05,14,Quarter
0066000001jf02oAAA,A_StartPipe,9583,2016-05-05,14,Quarter
0066000001jf8X5AAI,A_StartPipe,325000,2016-05-05,14,Quarter
0066000001jf9wGAAQ,A_StartPipe,150000,2016-05-05,14,Quarter
0066000001jfAWGAA2,A_StartPipe,25000,2016-05-05,14,Quarter
0066000001jfMXAAA2,A_StartPipe,86250,2016-05-05,14,Quarter
0066000001jfMYiAAM,A_StartPipe,12500,2016-05-05,14,Quarter
0066000001jfMZlAAM,A_StartPipe,40000,2016-05-05,14,Quarter
0066000001jfq1yAAA,A_StartPipe,39583,2016-05-05,14,Quarter
0066000001jfrpFAAQ,A_StartPipe,25000,2016-05-05,14,Quarter
0066000001jfrs9AAA,A_StartPipe,18000,2016-05-05,14,Quarter
0066000001jfvqvAAA,A_StartPipe,41667,2016-05-05,14,Quarter
0066000001jfW3pAAE,A_StartPipe,45000,2016-05-05,14,Quarter
0066000001jfyyiAAA,A_StartPipe,20000,2016-05-05,14,Quarter
0066000001jg3uAAAQ,A_StartPipe,0,2016-05-05,14,Quarter
0066000001jg9giAAA,A_StartPipe,11500,2016-05-05,14,Quarter
0066000001jgfHyAAI,A_StartPipe,14583,2016-05-05,14,Quarter
0066000001jgjcrAAA,A_StartPipe,152500,2016-05-05,14,Quarter
0066000001jgxQQAAY,A_StartPipe,116667,2016-05-05,14,Quarter
0066000001jh1bRAAQ,A_StartPipe,21000,2016-05-05,14,Quarter
0066000001jhBcmAAE,A_StartPipe,150638,2016-05-05,14,Quarter
0066000001jhBY7AAM,A_StartPipe,62800,2016-05-05,14,Quarter
0066000001jhNifAAE,A_StartPipe,9999,2016-05-05,14,Quarter
0066000001jhO2YAAU,A_StartPipe,5000,2016-05-05,14,Quarter
0066000001jhOBzAAM,A_StartPipe,58333,2016-05-05,14,Quarter
0066000001jhOFNAA2,A_StartPipe,57333.33,2016-05-05,14,Quarter
0066000001jhP2sAAE,A_StartPipe,40000,2016-05-05,14,Quarter
0066000001jhTstAAE,A_StartPipe,50000,2016-05-05,14,Quarter
0066000001jhWLwAAM,A_StartPipe,17520,2016-05-05,14,Quarter
0066000001kFAHMAA4,A_StartPipe,250000,2016-05-05,14,Quarter
0066000001kFJWnAAO,A_StartPipe,81113,2016-05-05,14,Quarter
0066000001kFKHvAAO,A_StartPipe,35000,2016-05-05,14,Quarter
0066000001kFKQJAA4,A_StartPipe,153000,2016-05-05,14,Quarter
0066000001kFNcfAAG,A_StartPipe,72000,2016-05-05,14,Quarter
0066000001kFNYdAAO,A_StartPipe,25000,2016-05-05,14,Quarter
0066000001kFNZHAA4,A_StartPipe,67500,2016-05-05,14,Quarter
0066000001kFqoNAAS,A_StartPipe,42500,2016-05-05,14,Quarter
0066000001kFt1xAAC,A_StartPipe,13500,2016-05-05,14,Quarter
0066000001kGI7ZAAW,A_StartPipe,105000,2016-05-05,14,Quarter
0066000001kGmwJAAS,A_StartPipe,40000,2016-05-05,14,Quarter
0066000001kGpG5AAK,A_StartPipe,25000,2016-05-05,14,Quarter
0066000001kGpM3AAK,A_StartPipe,50000,2016-05-05,14,Quarter
0066000001kGzD5AAK,A_StartPipe,35000,2016-05-05,14,Quarter
0066000001kH1tHAAS,A_StartPipe,20500,2016-05-05,14,Quarter
0066000001kH2wdAAC,A_StartPipe,14999,2016-05-05,14,Quarter
0066000001kH80DAAS,A_StartPipe,60000,2016-05-05,14,Quarter
0066000001kHdaRAAS,A_StartPipe,14999,2016-05-05,14,Quarter
0066000001kImZZAA0,A_StartPipe,65000,2016-05-05,14,Quarter
0066000001kJFG9AAO,A_StartPipe,50000,2016-05-05,14,Quarter
0066000001kJHrPAAW,A_StartPipe,14999,2016-05-05,14,Quarter
0066000001kJHzdAAG,A_StartPipe,100000,2016-05-05,14,Quarter
0066000001kZ9IfAAK,A_StartPipe,35000,2016-05-05,14,Quarter
0066000001kZC7vAAG,A_StartPipe,20833,2016-05-05,14,Quarter
0066000001kZcsPAAS,A_StartPipe,130000,2016-05-05,14,Quarter
0066000001kZEwmAAG,A_StartPipe,42500,2016-05-05,14,Quarter
0066000001kZfCJAA0,A_StartPipe,75000,2016-05-05,14,Quarter
0066000001kZFkwAAG,A_StartPipe,35000,2016-05-05,14,Quarter
0066000001kZga4AAC,A_StartPipe,46250,2016-05-05,14,Quarter
0066000001kZJaTAAW,A_StartPipe,15000,2016-05-05,14,Quarter
0066000001kZkzWAAS,A_StartPipe,19999,2016-05-05,14,Quarter
0066000001kZujaAAC,A_StartPipe,25200,2016-05-05,14,Quarter
0066000001l7fPfAAI,A_StartPipe,10500,2016-05-05,14,Quarter
0066000001l7oteAAA,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001l8KdFAAU,A_StartPipe,4643,2016-05-05,14,Quarter
0066000001l8SK6AAM,A_StartPipe,25000,2016-05-05,14,Quarter
0066000001l8VxhAAE,A_StartPipe,45000,2016-05-05,14,Quarter
0066000001l9BTNAA2,A_StartPipe,0,2016-05-05,14,Quarter
0066000001lA0iAAAS,A_StartPipe,110000,2016-05-05,14,Quarter
0066000001lA6czAAC,A_StartPipe,23750,2016-05-05,14,Quarter
0066000001lA6wmAAC,A_StartPipe,19565,2016-05-05,14,Quarter
0066000001lA75AAAS,A_StartPipe,31250,2016-05-05,14,Quarter
0066000001lA7EWAA0,A_StartPipe,50000,2016-05-05,14,Quarter
0066000001lAEKBAA4,A_StartPipe,25000,2016-05-05,14,Quarter
0066000001lB3CtAAK,A_StartPipe,22500,2016-05-05,14,Quarter
0066000001lBkOpAAK,A_StartPipe,0,2016-05-05,14,Quarter
0066000001lBOXVAA4,A_StartPipe,200000,2016-05-05,14,Quarter
0066000001lbRmXAAU,A_StartPipe,14999,2016-05-05,14,Quarter
0066000001ljoXoAAI,A_StartPipe,24167,2016-05-05,14,Quarter
0066000001ljSLAAA2,A_StartPipe,40000,2016-05-05,14,Quarter
0066000001ljTBpAAM,A_StartPipe,14999,2016-05-05,14,Quarter
0066000001ljyk6AAA,A_StartPipe,14800,2016-05-05,14,Quarter
0066000001lk5QZAAY,A_StartPipe,25000,2016-05-05,14,Quarter
0066000001lkaNdAAI,A_StartPipe,25000,2016-05-05,14,Quarter
0066000001lkIc5AAE,A_StartPipe,225000,2016-05-05,14,Quarter
0066000001lkrkNAAQ,A_StartPipe,54500,2016-05-05,14,Quarter
0066000001ll3ldAAA,A_StartPipe,400000,2016-05-05,14,Quarter
0066000001llcX5AAI,A_StartPipe,55000,2016-05-05,14,Quarter
0066000001llnyWAAQ,A_StartPipe,13500,2016-05-05,14,Quarter
0066000001llsQiAAI,A_StartPipe,34375,2016-05-05,14,Quarter
0066000001llU2bAAE,A_StartPipe,16000,2016-05-05,14,Quarter
0066000001llxwxAAA,A_StartPipe,14000,2016-05-05,14,Quarter
0066000001lmacRAAQ,A_StartPipe,35000,2016-05-05,14,Quarter
0066000001lmelPAAQ,A_StartPipe,168000,2016-05-05,14,Quarter
0066000001lmjLrAAI,A_StartPipe,25000,2016-05-05,14,Quarter
0066000001lmKzsAAE,A_StartPipe,100000,2016-05-05,14,Quarter
0066000001lmMqtAAE,A_StartPipe,400000,2016-05-05,14,Quarter
0066000001lmMR7AAM,A_StartPipe,16667,2016-05-05,14,Quarter
0066000001lmnfqAAA,A_StartPipe,35000,2016-05-05,14,Quarter
0066000001lmNkqAAE,A_StartPipe,50000,2016-05-05,14,Quarter
0066000001lmPlJAAU,A_StartPipe,25000,2016-05-05,14,Quarter
0066000001lmQCjAAM,A_StartPipe,1,2016-05-05,14,Quarter
0066000001lmUDpAAM,A_StartPipe,42500,2016-05-05,14,Quarter
0066000001ln1OyAAI,A_StartPipe,35000,2016-05-05,14,Quarter
0066000001lncgKAAQ,A_StartPipe,250000,2016-05-05,14,Quarter
0066000001lnFgxAAE,A_StartPipe,10500,2016-05-05,14,Quarter
0066000001lnHHuAAM,A_StartPipe,35000,2016-05-05,14,Quarter
0066000001lnI6yAAE,A_StartPipe,50000,2016-05-05,14,Quarter
0066000001lnMyKAAU,A_StartPipe,100000,2016-05-05,14,Quarter
0066000001lnS0bAAE,A_StartPipe,75000,2016-05-05,14,Quarter
0066000001lnX74AAE,A_StartPipe,35000,2016-05-05,14,Quarter
0066000001lnYXMAA2,A_StartPipe,14999,2016-05-05,14,Quarter
0066000001lnZmPAAU,A_StartPipe,50000,2016-05-05,14,Quarter
0066000001m2cZ8AAI,A_StartPipe,14999,2016-05-05,14,Quarter
0066000001m2eLZAAY,A_StartPipe,9000,2016-05-05,14,Quarter
0066000001m2jiEAAQ,A_StartPipe,100000,2016-05-05,14,Quarter
0066000001m2sTMAAY,A_StartPipe,20000,2016-05-05,14,Quarter
0066000001m2UpqAAE,A_StartPipe,15000,2016-05-05,14,Quarter
0066000001m2YAVAA2,A_StartPipe,35000,2016-05-05,14,Quarter
0066000001m37gOAAQ,A_StartPipe,9999,2016-05-05,14,Quarter
0066000001m3d3aAAA,A_StartPipe,85000,2016-05-05,14,Quarter
0066000001m3jprAAA,A_StartPipe,79750,2016-05-05,14,Quarter
0066000001m3KHlAAM,A_StartPipe,23000,2016-05-05,14,Quarter
0066000001m3kYAAAY,A_StartPipe,18000,2016-05-05,14,Quarter
0066000001m3oSaAAI,A_StartPipe,14999,2016-05-05,14,Quarter
0066000001m3PUXAA2,A_StartPipe,9000,2016-05-05,14,Quarter
0066000001m3v01AAA,A_StartPipe,50000,2016-05-05,14,Quarter
0066000001m3VowAAE,A_StartPipe,20000,2016-05-05,14,Quarter
0066000001m3W2ZAAU,A_StartPipe,0,2016-05-05,14,Quarter
0066000001m44a5AAA,A_StartPipe,50000,2016-05-05,14,Quarter
0066000001m44SLAAY,A_StartPipe,35000,2016-05-05,14,Quarter
0066000001m47DzAAI,A_StartPipe,81000,2016-05-05,14,Quarter
0066000001m4CkMAAU,A_StartPipe,15500,2016-05-05,14,Quarter
0066000001m4EH0AAM,A_StartPipe,50000,2016-05-05,14,Quarter
0066000001m4ENNAA2,A_StartPipe,19999,2016-05-05,14,Quarter
0066000001m4ETXAA2,A_StartPipe,20500,2016-05-05,14,Quarter
0066000001m4GAaAAM,A_StartPipe,19999,2016-05-05,14,Quarter
0066000001m4Kx7AAE,A_StartPipe,250000,2016-05-05,14,Quarter
0066000001m4LGdAAM,A_StartPipe,35999,2016-05-05,14,Quarter
0066000001m4MdbAAE,A_StartPipe,14999,2016-05-05,14,Quarter
0066000001MIaB9AAL,A_StartPipe,50000,2016-05-05,14,Quarter
0066000001MIbbOAAT,A_StartPipe,25000,2016-05-05,14,Quarter
0066000001MJ6BRAA1,A_StartPipe,100000,2016-05-05,14,Quarter
0066000001MKi1WAAT,A_StartPipe,75000,2016-05-05,14,Quarter
0066000001MKwajAAD,A_StartPipe,12000,2016-05-05,14,Quarter
0066000001MKZSVAA5,A_StartPipe,8000,2016-05-05,14,Quarter
0066000001mTcIgAAK,A_StartPipe,200000,2016-05-05,14,Quarter
0066000001mThwYAAS,A_StartPipe,35000,2016-05-05,14,Quarter
0066000001mTinhAAC,A_StartPipe,65000,2016-05-05,14,Quarter
0066000001mTipOAAS,A_StartPipe,32000,2016-05-05,14,Quarter
0066000001mTivqAAC,A_StartPipe,75000,2016-05-05,14,Quarter
0066000001mTizEAAS,A_StartPipe,50000,2016-05-05,14,Quarter
0066000001mTizxAAC,A_StartPipe,62333,2016-05-05,14,Quarter
0066000001mTj2DAAS,A_StartPipe,33333,2016-05-05,14,Quarter
0066000001mTj57AAC,A_StartPipe,45000,2016-05-05,14,Quarter
0066000001mTjDQAA0,A_StartPipe,7800,2016-05-05,14,Quarter
0066000001mTjKWAA0,A_StartPipe,115000,2016-05-05,14,Quarter
0066000001mTjMwAAK,A_StartPipe,275000,2016-05-05,14,Quarter
0066000001mTjnxAAC,A_StartPipe,120000,2016-05-05,14,Quarter
0066000001mTjqSAAS,A_StartPipe,80000,2016-05-05,14,Quarter
0066000001mTke3AAC,A_StartPipe,61000,2016-05-05,14,Quarter
0066000001mTkn9AAC,A_StartPipe,47667,2016-05-05,14,Quarter
0066000001mTkolAAC,A_StartPipe,24000,2016-05-05,14,Quarter
0066000001mTkPhAAK,A_StartPipe,131818,2016-05-05,14,Quarter
0066000001mTkq3AAC,A_StartPipe,150000,2016-05-05,14,Quarter
0066000001mTkQpAAK,A_StartPipe,30978,2016-05-05,14,Quarter
0066000001mTkutAAC,A_StartPipe,47900,2016-05-05,14,Quarter
0066000001mTrk1AAC,A_StartPipe,666080,2016-05-05,14,Quarter
0066000001mTusGAAS,A_StartPipe,13333,2016-05-05,14,Quarter
0066000001mTww7AAC,A_StartPipe,37000,2016-05-05,14,Quarter
0066000001mTxBHAA0,A_StartPipe,42361,2016-05-05,14,Quarter
0066000001mTxDwAAK,A_StartPipe,4876,2016-05-05,14,Quarter
0066000001mU1uJAAS,A_StartPipe,25000,2016-05-05,14,Quarter
0066000001mUQhwAAG,A_StartPipe,35000,2016-05-05,14,Quarter
0066000001mUwwsAAC,A_StartPipe,14999,2016-05-05,14,Quarter
0066000001mVaWmAAK,A_StartPipe,0,2016-05-05,14,Quarter
0066000001mVdkdAAC,A_StartPipe,100000,2016-05-05,14,Quarter
0066000001mVdrKAAS,A_StartPipe,35000,2016-05-05,14,Quarter
0066000001mVeJsAAK,A_StartPipe,52500,2016-05-05,14,Quarter
0066000001mVjZYAA0,A_StartPipe,10500,2016-05-05,14,Quarter
0066000001mVnZjAAK,A_StartPipe,48125,2016-05-05,14,Quarter
0066000001mVnZtAAK,A_StartPipe,19999,2016-05-05,14,Quarter
0066000001mVpF9AAK,A_StartPipe,0,2016-05-05,14,Quarter
0066000001mVv2tAAC,A_StartPipe,35000,2016-05-05,14,Quarter
0066000001mVWbiAAG,A_StartPipe,60000,2016-05-05,14,Quarter
0066000001mVWt3AAG,A_StartPipe,7000,2016-05-05,14,Quarter
0066000001mVyXNAA0,A_StartPipe,24850,2016-05-05,14,Quarter
0066000001mVzXsAAK,A_StartPipe,14999,2016-05-05,14,Quarter
0066000001nDlqKAAS,A_StartPipe,30000,2016-05-05,14,Quarter
0066000001nDmrhAAC,A_StartPipe,3000,2016-05-05,14,Quarter
0066000001nDnjfAAC,A_StartPipe,15000,2016-05-05,14,Quarter
0066000001nDrOUAA0,A_StartPipe,50000,2016-05-05,14,Quarter
0066000001nDyLeAAK,A_StartPipe,22500,2016-05-05,14,Quarter
0066000001nDyR3AAK,A_StartPipe,14999,2016-05-05,14,Quarter
0066000001nDzI9AAK,A_StartPipe,13750,2016-05-05,14,Quarter
0066000001nE0aHAAS,A_StartPipe,100000,2016-05-05,14,Quarter
0066000001nEahhAAC,A_StartPipe,22500,2016-05-05,14,Quarter
0066000001nEbA5AAK,A_StartPipe,60000,2016-05-05,14,Quarter
0066000001nEf8JAAS,A_StartPipe,50000,2016-05-05,14,Quarter
0066000001nEgIsAAK,A_StartPipe,40500,2016-05-05,14,Quarter
0066000001nEHKZAA4,A_StartPipe,100000,2016-05-05,14,Quarter
0066000001nEKguAAG,A_StartPipe,19999,2016-05-05,14,Quarter
0066000001nEL7NAAW,A_StartPipe,300000,2016-05-05,14,Quarter
0066000001nElbgAAC,A_StartPipe,0,2016-05-05,14,Quarter
0066000001nEm4IAAS,A_StartPipe,3000,2016-05-05,14,Quarter
0066000001nEM65AAG,A_StartPipe,0,2016-05-05,14,Quarter
0066000001nEmPfAAK,A_StartPipe,55000,2016-05-05,14,Quarter
0066000001nEpOjAAK,A_StartPipe,0,2016-05-05,14,Quarter
0066000001nEuaBAAS,A_StartPipe,0,2016-05-05,14,Quarter
0066000001nEuDGAA0,A_StartPipe,77929,2016-05-05,14,Quarter
0066000001nEuvTAAS,A_StartPipe,55000,2016-05-05,14,Quarter
0066000001nEuW9AAK,A_StartPipe,12000,2016-05-05,14,Quarter
0066000001nEWDeAAO,A_StartPipe,20000,2016-05-05,14,Quarter
0066000001nEWDUAA4,A_StartPipe,75000,2016-05-05,14,Quarter
0066000001nF1j4AAC,A_StartPipe,14999,2016-05-05,14,Quarter
0066000001nF7crAAC,A_StartPipe,45000,2016-05-05,14,Quarter
0066000001nF7XVAA0,A_StartPipe,14999,2016-05-05,14,Quarter
0066000001nF8VkAAK,A_StartPipe,18500,2016-05-05,14,Quarter
0066000001nFB1qAAG,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFBPXAA4,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFBV6AAO,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFdrYAAS,A_StartPipe,35000,2016-05-05,14,Quarter
0066000001nFf82AAC,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFfCOAA0,A_StartPipe,19999,2016-05-05,14,Quarter
0066000001nFFCtAAO,A_StartPipe,150000,2016-05-05,14,Quarter
0066000001nFGrmAAG,A_StartPipe,50000,2016-05-05,14,Quarter
0066000001nFH5tAAG,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFiHPAA0,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFiIcAAK,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFiKtAAK,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFiMaAAK,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFiNYAA0,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFiP0AAK,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFiQhAAK,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFiRuAAK,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFiTWAA0,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFiX4AAK,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFKczAAG,A_StartPipe,150000,2016-05-05,14,Quarter
0066000001nFKOiAAO,A_StartPipe,0,2016-05-05,14,Quarter
0066000001nFKTQAA4,A_StartPipe,45000,2016-05-05,14,Quarter
0066000001nFncuAAC,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFninAAC,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFnIQAA0,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFnNBAA0,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFnR3AAK,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFo29AAC,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFo9eAAC,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFoGzAAK,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFoKrAAK,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFopvAAC,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFp1XAAS,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFp8TAAS,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFpHBAA0,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFpkSAAS,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFpNJAA0,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFpQNAA0,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFpqzAAC,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFpvBAAS,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFpxvAAC,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFq1xAAC,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFqAQAA0,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFqfOAAS,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFqfsAAC,A_StartPipe,19998,2016-05-05,14,Quarter
0066000001nFqGJAA0,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFqKfAAK,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFqmtAAC,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFqQEAA0,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFqXyAAK,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFqyQAAS,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFrEiAAK,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFrJ4AAK,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFSnDAAW,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFSswAAG,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFSxhAAG,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFT2DAAW,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFTeMAAW,A_StartPipe,14999,2016-05-05,14,Quarter
0066000001nFTgwAAG,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFTLyAAO,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFTYYAA4,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFU7uAAG,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFuaCAAS,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFuHxAAK,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFuJFAA0,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFuKiAAK,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFuNDAA0,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFuquAAC,A_StartPipe,53500,2016-05-05,14,Quarter
0066000001nFURGAA4,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFuVWAA0,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFUWuAAO,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFuXSAA0,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFvnIAAS,A_StartPipe,18000,2016-05-05,14,Quarter
0066000001nFVzZAAW,A_StartPipe,21000,2016-05-05,14,Quarter
0066000001nFYI1AAO,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFYihAAG,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nFzljAAC,A_StartPipe,45000,2016-05-05,14,Quarter
0066000001nG18MAAS,A_StartPipe,35000,2016-05-05,14,Quarter
0066000001nG1a6AAC,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nG1xKAAS,A_StartPipe,-2999,2016-05-05,14,Quarter
0066000001nG2ERAA0,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nG2lmAAC,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nG3fBAAS,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nG3lOAAS,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nG3M4AAK,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nG3orAAC,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nG3s5AAC,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nG3yhAAC,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nG3YoAAK,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nG43hAAC,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nG4aHAAS,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nG4e9AAC,A_StartPipe,35000,2016-05-05,14,Quarter
0066000001nG4iVAAS,A_StartPipe,10000,2016-05-05,14,Quarter
0066000001nG4l0AAC,A_StartPipe,35200,2016-05-05,14,Quarter
