Variable__c,Value__c,Start_Date__c,Start_Date_Filter__c,Period__c,Is_Test_Record__c,View_Type__c
A_StartPipe,209359,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,315000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,18430,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,100000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,106250,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,60000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,114581.25,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,126782,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,2640,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,40000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,75000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,50000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,50000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,13750,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,25000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,32800,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,25000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,40000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,20000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,48800,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,100000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,51000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,45000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,100000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,200000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,9583,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,325000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,150000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,25000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,86250,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,12500,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,40000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,39583,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,25000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,18000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,41667,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,45000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,20000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,11500,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,14583,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,152500,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,116667,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,21000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,150638,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,62800,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,9999,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,5000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,58333,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,57333.33,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,40000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,50000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,17520,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,250000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,81113,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,35000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,153000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,72000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,25000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,67500,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,42500,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,13500,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,105000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,40000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,25000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,50000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,35000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,20500,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,60000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,65000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,50000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,100000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,35000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,20833,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,130000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,42500,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,75000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,35000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,46250,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,15000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,25200,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10500,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,4643,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,25000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,45000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,110000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,23750,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,19565,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,31250,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,50000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,25000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,22500,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,200000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,24167,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,40000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,14800,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,25000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,25000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,225000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,54500,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,400000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,55000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,13500,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,34375,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,16000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,14000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,35000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,168000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,25000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,100000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,400000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,16667,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,35000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,50000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,25000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,1,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,42500,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,35000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,250000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10500,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,35000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,50000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,100000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,75000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,35000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,50000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,9000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,100000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,20000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,15000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,35000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,9999,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,85000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,79750,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,23000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,18000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,9000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,50000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,20000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,50000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,35000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,81000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,15500,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,50000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,20500,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,250000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,35999,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,50000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,25000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,100000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,75000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,12000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,8000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,200000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,35000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,65000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,32000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,75000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,50000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,62333,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,33333,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,45000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,7800,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,115000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,275000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,120000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,80000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,61000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,47667,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,24000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,131818,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,150000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,30978,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,47900,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,666080,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,13333,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,37000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,42361,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,4876,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,25000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,35000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,100000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,35000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,52500,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10500,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,48125,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,35000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,60000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,7000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,24850,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,30000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,3000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,15000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,50000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,22500,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,13750,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,100000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,22500,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,60000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,50000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,40500,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,100000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,300000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,3000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,55000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,77929,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,55000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,12000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,20000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,75000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,45000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,18500,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,35000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,19999,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,150000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,50000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,150000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,0,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,45000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,19998,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,53500,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,18000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,21000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,45000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,35000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,-2999,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,35000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,35200,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,14999,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,28000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,1,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,49999,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,7000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,50000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,15000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
A_StartPipe,10000,2016-05-05,14,Quarter,TRUE,Waterfall
