OpportunityId,variable,value,StartDate,StartDateFilter,Period
0061500000TBlhA,I_EndPipe,55000,5/12/2016,7,Quarter
0061500000TBlhD,I_EndPipe,30000,5/12/2016,7,Quarter
0061500000TBlhF,I_EndPipe,75000,5/12/2016,7,Quarter
0061500000SFdWi,I_EndPipe,-15000,5/12/2016,7,Quarter
0061500000SFdWj,I_EndPipe,36000,5/12/2016,7,Quarter
0061500000SFdWm,I_EndPipe,15000,5/12/2016,7,Quarter
0061500000SFdWg,I_EndPipe,0,5/12/2016,7,Quarter
0061500000SFdWf,I_EndPipe,45000,5/12/2016,7,Quarter
0061500000TvHNC,I_EndPipe,45000,5/12/2016,7,Quarter
0061500000TBlgx,I_EndPipe,42500,5/12/2016,7,Quarter
0061500000TBlhA,I_EndPipe,19999,5/12/2016,7,Quarter
0061500000TBlhD,I_EndPipe,9000,5/12/2016,7,Quarter
0061500000TBlhF,I_EndPipe,20833,5/12/2016,7,Quarter
0061500000SFdWi,I_EndPipe,10000,5/12/2016,7,Quarter
0061500000SFdWj,I_EndPipe,35000,5/12/2016,7,Quarter
0061500000SFdWm,I_EndPipe,10417,5/12/2016,7,Quarter
0061500000SFdWg,I_EndPipe,42500,5/12/2016,7,Quarter
0061500000SFdWi,I_EndPipe,12500,5/12/2016,7,Quarter
0061500000SFdWj,I_EndPipe,12500,5/12/2016,7,Quarter
0061500000SFdWm,I_EndPipe,110000,5/12/2016,7,Quarter
0061500000SFdWg,I_EndPipe,14999,5/12/2016,7,Quarter
0061500000SFdWf,I_EndPipe,19998,5/12/2016,7,Quarter
0061500000TvHNC,I_EndPipe,96000,5/12/2016,7,Quarter
0061500000TBlgx,I_EndPipe,9000,5/12/2016,7,Quarter
0061500000TBlhA,I_EndPipe,40000,5/12/2016,7,Quarter
0061500000TBlhD,I_EndPipe,22500,5/12/2016,7,Quarter
0061500000TBlhF,I_EndPipe,19999,5/12/2016,7,Quarter
0061500000SFdWi,I_EndPipe,36000,5/12/2016,7,Quarter
0061500000SFdWj,I_EndPipe,40500,5/12/2016,7,Quarter
0061500000SFdWm,I_EndPipe,32500,5/12/2016,7,Quarter
0061500000SFdWg,I_EndPipe,0,5/12/2016,7,Quarter
0061500000SFdWf,I_EndPipe,10000,5/12/2016,7,Quarter
0061500000TvHNC,I_EndPipe,10000,5/12/2016,7,Quarter
0061500000TBlgx,I_EndPipe,10000,5/12/2016,7,Quarter
0061500000TBlhA,I_EndPipe,10000,5/12/2016,7,Quarter
0061500000TBlhD,I_EndPipe,36000,5/12/2016,7,Quarter
0061500000TBlhF,I_EndPipe,10000,5/12/2016,7,Quarter
0061500000SFdWi,I_EndPipe,35000,5/12/2016,7,Quarter
0061500000SFdWj,I_EndPipe,0,5/12/2016,7,Quarter
0061500000SFdWm,I_EndPipe,40000,5/12/2016,7,Quarter
0061500000SFdWg,I_EndPipe,16500,5/12/2016,7,Quarter
0061500000SFdWi,I_EndPipe,35000,5/12/2016,7,Quarter
0061500000SFdWj,I_EndPipe,35000,5/12/2016,7,Quarter
0061500000SFdWm,I_EndPipe,0,5/12/2016,7,Quarter
0061500000SFdWg,I_EndPipe,10417,5/12/2016,7,Quarter
0061500000SFdWf,I_EndPipe,40500,5/12/2016,7,Quarter
0061500000TvHNC,I_EndPipe,32500,5/12/2016,7,Quarter
0061500000TBlgx,I_EndPipe,18000,5/12/2016,7,Quarter
0061500000TBlhA,I_EndPipe,14999,5/12/2016,7,Quarter
0061500000TBlhD,I_EndPipe,14999,5/12/2016,7,Quarter
0061500000TBlhF,I_EndPipe,0,5/12/2016,7,Quarter
0061500000SFdWi,I_EndPipe,10000,5/12/2016,7,Quarter
0061500000SFdWj,I_EndPipe,10000,5/12/2016,7,Quarter
0061500000SFdWm,I_EndPipe,19998,5/12/2016,7,Quarter
0061500000SFdWg,I_EndPipe,35500,5/12/2016,7,Quarter
0061500000SFdWf,I_EndPipe,138000,5/12/2016,7,Quarter
0061500000TvHNC,I_EndPipe,19999,5/12/2016,7,Quarter
0061500000TBlgx,I_EndPipe,0,5/12/2016,7,Quarter
0061500000TBlhA,I_EndPipe,35000,5/12/2016,7,Quarter
0061500000TBlhD,I_EndPipe,19998,5/12/2016,7,Quarter
0061500000TBlhF,I_EndPipe,0,5/12/2016,7,Quarter
0061500000SFdWi,I_EndPipe,14999,5/12/2016,7,Quarter
0061500000SFdWj,I_EndPipe,0,5/12/2016,7,Quarter
0061500000SFdWm,I_EndPipe,50000,5/12/2016,7,Quarter
0061500000SFdWg,I_EndPipe,19998,5/12/2016,7,Quarter
0061500000SFdWi,I_EndPipe,19998,5/12/2016,7,Quarter
0061500000SFdWj,I_EndPipe,35000,5/12/2016,7,Quarter
0061500000SFdWm,I_EndPipe,5,5/12/2016,7,Quarter
0061500000SFdWg,I_EndPipe,35000,5/12/2016,7,Quarter
0061500000SFdWf,I_EndPipe,40500,5/12/2016,7,Quarter
0061500000TvHNC,I_EndPipe,4999,5/12/2016,7,Quarter
0061500000TBlgx,I_EndPipe,14999,5/12/2016,7,Quarter
0061500000TBlhA,I_EndPipe,35000,5/12/2016,7,Quarter
0061500000TBlhD,I_EndPipe,0,5/12/2016,7,Quarter
0061500000TBlhF,I_EndPipe,58500,5/12/2016,7,Quarter
0061500000SFdWi,I_EndPipe,14999,5/12/2016,7,Quarter
0061500000SFdWj,I_EndPipe,2100000,5/12/2016,7,Quarter
0061500000SFdWm,I_EndPipe,0,5/12/2016,7,Quarter
0061500000SFdWg,I_EndPipe,19999,5/12/2016,7,Quarter
0061500000SFdWf,I_EndPipe,29998,5/12/2016,7,Quarter
0061500000TvHNC,I_EndPipe,19999,5/12/2016,7,Quarter
0061500000TBlgx,I_EndPipe,14999,5/12/2016,7,Quarter
0061500000TBlhA,I_EndPipe,50000,5/12/2016,7,Quarter
0061500000TBlhD,I_EndPipe,19998,5/12/2016,7,Quarter
0061500000TBlhF,I_EndPipe,35000,5/12/2016,7,Quarter
0061500000SFdWi,I_EndPipe,25500,5/12/2016,7,Quarter
0061500000SFdWj,I_EndPipe,14999,5/12/2016,7,Quarter
0061500000SFdWm,I_EndPipe,10000,5/12/2016,7,Quarter
0061500000SFdWg,I_EndPipe,21500,5/12/2016,7,Quarter
0061500000SFdWi,I_EndPipe,20000,5/12/2016,7,Quarter
0061500000SFdWj,I_EndPipe,4500,5/12/2016,7,Quarter
0061500000SFdWm,I_EndPipe,NA,5/12/2016,7,Quarter
0061500000SFdWg,I_EndPipe,50000,5/12/2016,7,Quarter
0061500000SFdWf,I_EndPipe,57000,5/12/2016,7,Quarter
0061500000TvHNC,I_EndPipe,14999,5/12/2016,7,Quarter
0061500000TBlgx,I_EndPipe,35500,5/12/2016,7,Quarter
0061500000TBlhA,I_EndPipe,1000,5/12/2016,7,Quarter
0061500000TBlhD,I_EndPipe,0,5/12/2016,7,Quarter
0061500000TBlhF,I_EndPipe,19998,5/12/2016,7,Quarter
0061500000SFdWi,I_EndPipe,19999,5/12/2016,7,Quarter
0061500000SFdWj,I_EndPipe,45000,5/12/2016,7,Quarter
0061500000SFdWm,I_EndPipe,10000,5/12/2016,7,Quarter
0061500000SFdWg,I_EndPipe,0,5/12/2016,7,Quarter
0061500000SFdWf,I_EndPipe,14999,5/12/2016,7,Quarter
0061500000TvHNC,I_EndPipe,0,5/12/2016,7,Quarter
0061500000TBlgx,I_EndPipe,19998,5/12/2016,7,Quarter
0061500000TBlhA,I_EndPipe,24998,5/12/2016,7,Quarter
0061500000TBlhD,I_EndPipe,14999,5/12/2016,7,Quarter
0061500000TBlhF,I_EndPipe,NA,5/12/2016,7,Quarter
0061500000SFdWi,I_EndPipe,NA,5/12/2016,7,Quarter
0061500000SFdWj,I_EndPipe,35500,5/12/2016,7,Quarter
0061500000SFdWm,I_EndPipe,10000,5/12/2016,7,Quarter
0061500000SFdWg,I_EndPipe,19999,5/12/2016,7,Quarter
0061500000SFdWi,I_EndPipe,35000,5/12/2016,7,Quarter
0061500000SFdWj,I_EndPipe,NA,5/12/2016,7,Quarter
0061500000SFdWm,I_EndPipe,49500,5/12/2016,7,Quarter
0061500000SFdWg,I_EndPipe,40000,5/12/2016,7,Quarter
0061500000SFdWf,I_EndPipe,0,5/12/2016,7,Quarter
0061500000TvHNC,I_EndPipe,14999,5/12/2016,7,Quarter
0061500000TBlgx,I_EndPipe,25000,5/12/2016,7,Quarter
0061500000TBlhA,I_EndPipe,20000,5/12/2016,7,Quarter
0061500000TBlhD,I_EndPipe,0,5/12/2016,7,Quarter
0061500000TBlhF,I_EndPipe,19499,5/12/2016,7,Quarter
0061500000SFdWi,I_EndPipe,0,5/12/2016,7,Quarter
0061500000SFdWj,I_EndPipe,0,5/12/2016,7,Quarter
0061500000SFdWm,I_EndPipe,27000,5/12/2016,7,Quarter
0061500000SFdWg,I_EndPipe,14999,5/12/2016,7,Quarter
0061500000SFdWf,I_EndPipe,50000,5/12/2016,7,Quarter
0061500000TvHNC,I_EndPipe,13000,5/12/2016,7,Quarter
0061500000TBlgx,I_EndPipe,10000,5/12/2016,7,Quarter
0061500000TBlhA,I_EndPipe,NA,5/12/2016,7,Quarter
0061500000TBlhD,I_EndPipe,18000,5/12/2016,7,Quarter
0061500000TBlhF,I_EndPipe,9999,5/12/2016,7,Quarter
0061500000SFdWi,I_EndPipe,0,5/12/2016,7,Quarter
0061500000SFdWj,I_EndPipe,0,5/12/2016,7,Quarter
0061500000SFdWm,I_EndPipe,19998,5/12/2016,7,Quarter
0061500000SFdWg,I_EndPipe,0,5/12/2016,7,Quarter
0061500000SFdWi,I_EndPipe,20000,5/12/2016,7,Quarter
0061500000SFdWj,I_EndPipe,0,5/12/2016,7,Quarter
0061500000SFdWm,I_EndPipe,0,5/12/2016,7,Quarter
0061500000SFdWg,I_EndPipe,9999,5/12/2016,7,Quarter
0061500000SFdWf,I_EndPipe,49500,5/12/2016,7,Quarter
0061500000TvHNC,I_EndPipe,1000,5/12/2016,7,Quarter
0061500000TBlgx,I_EndPipe,0,5/12/2016,7,Quarter
0061500000TBlhA,I_EndPipe,0,5/12/2016,7,Quarter
0061500000TBlhD,I_EndPipe,19999,5/12/2016,7,Quarter
0061500000TBlhF,I_EndPipe,0,5/12/2016,7,Quarter
0061500000SFdWi,I_EndPipe,0,5/12/2016,7,Quarter
0061500000SFdWj,I_EndPipe,0,5/12/2016,7,Quarter
0061500000SFdWm,I_EndPipe,-9500,5/12/2016,7,Quarter
0061500000SFdWg,I_EndPipe,19999,5/12/2016,7,Quarter
0061500000SFdWf,I_EndPipe,19998,5/12/2016,7,Quarter
0061500000TvHNC,I_EndPipe,19999,5/12/2016,7,Quarter
0061500000TBlgx,I_EndPipe,2500,5/12/2016,7,Quarter
0061500000TBlhA,I_EndPipe,19999,5/12/2016,7,Quarter
0061500000TBlhD,I_EndPipe,17500,5/12/2016,7,Quarter
0061500000TBlhF,I_EndPipe,19999,5/12/2016,7,Quarter
0061500000SFdWi,I_EndPipe,0,5/12/2016,7,Quarter
0061500000SFdWj,I_EndPipe,19999,5/12/2016,7,Quarter
0061500000SFdWm,I_EndPipe,19999,5/12/2016,7,Quarter
0061500000SFdWg,I_EndPipe,14999,5/12/2016,7,Quarter
0061500000SFdWi,I_EndPipe,0,5/12/2016,7,Quarter
0061500000SFdWj,I_EndPipe,14999,5/12/2016,7,Quarter
0061500000SFdWm,I_EndPipe,19999,5/12/2016,7,Quarter
0061500000SFdWg,I_EndPipe,19999,5/12/2016,7,Quarter
0061500000SFdWf,I_EndPipe,0,5/12/2016,7,Quarter
0061500000TvHNC,I_EndPipe,0,5/12/2016,7,Quarter
0061500000TBlgx,I_EndPipe,0,5/12/2016,7,Quarter
0061500000TBlhA,I_EndPipe,0,5/12/2016,7,Quarter
0061500000TBlhD,I_EndPipe,19999,5/12/2016,7,Quarter
0061500000TBlhF,I_EndPipe,2500,5/12/2016,7,Quarter
0061500000SFdWi,I_EndPipe,0,5/12/2016,7,Quarter
0061500000SFdWj,I_EndPipe,19999,5/12/2016,7,Quarter
0061500000SFdWm,I_EndPipe,19999,5/12/2016,7,Quarter
0061500000SFdWg,I_EndPipe,19999,5/12/2016,7,Quarter
0061500000SFdWf,I_EndPipe,19999,5/12/2016,7,Quarter
0061500000TvHNC,I_EndPipe,19999,5/12/2016,7,Quarter
0061500000TBlgx,I_EndPipe,27000,5/12/2016,7,Quarter
0061500000TBlhA,I_EndPipe,19999,5/12/2016,7,Quarter
0061500000TBlhD,I_EndPipe,1656,5/12/2016,7,Quarter
0061500000TBlhF,I_EndPipe,9999,5/12/2016,7,Quarter
0061500000SFdWi,I_EndPipe,0,5/12/2016,7,Quarter
0061500000SFdWj,I_EndPipe,0,5/12/2016,7,Quarter
0061500000SFdWm,I_EndPipe,7000,5/12/2016,7,Quarter
0061500000SFdWg,I_EndPipe,500,5/12/2016,7,Quarter
0061500000SFdWi,I_EndPipe,19999,5/12/2016,7,Quarter
0061500000SFdWj,I_EndPipe,19999,5/12/2016,7,Quarter
0061500000SFdWm,I_EndPipe,25000,5/12/2016,7,Quarter
0061500000SFdWg,I_EndPipe,9999,5/12/2016,7,Quarter
0061500000SFdWf,I_EndPipe,-5400,5/12/2016,7,Quarter
0061500000TvHNC,I_EndPipe,0,5/12/2016,7,Quarter
0061500000TBlgx,I_EndPipe,0,5/12/2016,7,Quarter
0061500000TBlhA,I_EndPipe,0,5/12/2016,7,Quarter
0061500000TBlhD,I_EndPipe,0,5/12/2016,7,Quarter
0061500000TBlhF,I_EndPipe,0,5/12/2016,7,Quarter
0061500000SFdWi,I_EndPipe,0,5/12/2016,7,Quarter
0061500000SFdWj,I_EndPipe,0,5/12/2016,7,Quarter
0061500000SFdWm,I_EndPipe,14999,5/12/2016,7,Quarter
0061500000SFdWg,I_EndPipe,0,5/12/2016,7,Quarter
0061500000SFdWf,I_EndPipe,19998,5/12/2016,7,Quarter
0061500000TvHNC,I_EndPipe,19999,5/12/2016,7,Quarter
0061500000TBlgx,I_EndPipe,4320,5/12/2016,7,Quarter
0061500000TBlhA,I_EndPipe,10,5/12/2016,7,Quarter
0061500000TBlhD,I_EndPipe,37500,5/12/2016,7,Quarter
0061500000TBlhF,I_EndPipe,100000,5/12/2016,7,Quarter
0061500000SFdWi,I_EndPipe,42000,5/12/2016,7,Quarter
0061500000SFdWj,I_EndPipe,50000,5/12/2016,7,Quarter
0061500000SFdWm,I_EndPipe,125000,5/12/2016,7,Quarter
0061500000SFdWg,A_StartPipe,30000,5/5/2016,14,Quarter
0061500000SFdWi,A_StartPipe,60000,5/5/2016,14,Quarter
0061500000SFdWj,A_StartPipe,67647,5/5/2016,14,Quarter
0061500000SFdWm,A_StartPipe,457324,5/5/2016,14,Quarter
0061500000SFdWg,A_StartPipe,209359,5/5/2016,14,Quarter
0061500000SFdWf,A_StartPipe,315000,5/5/2016,14,Quarter
0061500000TvHNC,A_StartPipe,18430,5/5/2016,14,Quarter
0061500000TBlgx,A_StartPipe,100000,5/5/2016,14,Quarter
0061500000TBlhA,A_StartPipe,106250,5/5/2016,14,Quarter
0061500000TBlhD,A_StartPipe,60000,5/5/2016,14,Quarter
0061500000TBlhF,A_StartPipe,114581.25,5/5/2016,14,Quarter
0061500000SFdWi,A_StartPipe,126782,5/5/2016,14,Quarter
0061500000SFdWj,A_StartPipe,2640,5/5/2016,14,Quarter
0061500000SFdWm,A_StartPipe,40000,5/5/2016,14,Quarter
0061500000SFdWg,A_StartPipe,0,5/5/2016,14,Quarter
0061500000SFdWf,A_StartPipe,75000,5/5/2016,14,Quarter
0061500000TvHNC,A_StartPipe,50000,5/5/2016,14,Quarter
0061500000TBlgx,A_StartPipe,50000,5/5/2016,14,Quarter
0061500000TBlhA,A_StartPipe,13750,5/5/2016,14,Quarter
0061500000TBlhD,A_StartPipe,25000,5/5/2016,14,Quarter
0061500000TBlhF,A_StartPipe,32800,5/5/2016,14,Quarter
0061500000SFdWi,A_StartPipe,25000,5/5/2016,14,Quarter
0061500000SFdWj,A_StartPipe,14999,5/5/2016,14,Quarter
0061500000SFdWm,A_StartPipe,30000,5/5/2016,14,Quarter
0061500000SFdWg,A_StartPipe,30000,5/5/2016,14,Quarter
0061500000SFdWi,A_StartPipe,30000,5/5/2016,14,Quarter
0061500000SFdWj,A_StartPipe,30000,5/5/2016,14,Quarter
0061500000SFdWm,A_StartPipe,30000,5/5/2016,14,Quarter
0061500000SFdWg,A_StartPipe,30000,5/5/2016,14,Quarter
0061500000SFdWf,A_StartPipe,30000,5/5/2016,14,Quarter
0061500000TvHNC,A_StartPipe,30000,5/5/2016,14,Quarter
0061500000TBlgx,A_StartPipe,30000,5/5/2016,14,Quarter
0061500000TBlhA,A_StartPipe,30000,5/5/2016,14,Quarter
0061500000TBlhD,A_StartPipe,40000,5/5/2016,14,Quarter
0061500000TBlhF,A_StartPipe,30000,5/5/2016,14,Quarter
0061500000SFdWi,A_StartPipe,30000,5/5/2016,14,Quarter
0061500000SFdWj,A_StartPipe,30000,5/5/2016,14,Quarter
0061500000SFdWm,A_StartPipe,30000,5/5/2016,14,Quarter
0061500000SFdWg,A_StartPipe,30000,5/5/2016,14,Quarter
0061500000SFdWf,A_StartPipe,30000,5/5/2016,14,Quarter
0061500000TvHNC,A_StartPipe,30000,5/5/2016,14,Quarter
0061500000TBlgx,A_StartPipe,30000,5/5/2016,14,Quarter
0061500000TBlhA,A_StartPipe,30000,5/5/2016,14,Quarter
0061500000TBlhD,A_StartPipe,30000,5/5/2016,14,Quarter
0061500000TBlhF,A_StartPipe,20000,5/5/2016,14,Quarter
0061500000SFdWi,A_StartPipe,48800,5/5/2016,14,Quarter
0061500000SFdWj,A_StartPipe,10000,5/5/2016,14,Quarter
0061500000SFdWm,A_StartPipe,100000,5/5/2016,14,Quarter
0061500000SFdWg,A_StartPipe,51000,5/5/2016,14,Quarter
0061500000SFdWi,A_StartPipe,0,5/5/2016,14,Quarter
0061500000SFdWj,A_StartPipe,45000,5/5/2016,14,Quarter
0061500000SFdWm,A_StartPipe,100000,5/5/2016,14,Quarter
0061500000SFdWg,A_StartPipe,200000,5/5/2016,14,Quarter
0061500000SFdWf,A_StartPipe,30000,5/5/2016,14,Quarter
0061500000TvHNC,A_StartPipe,9583,5/5/2016,14,Quarter
0061500000TBlgx,A_StartPipe,325000,5/5/2016,14,Quarter
0061500000TBlhA,A_StartPipe,150000,5/5/2016,14,Quarter
0061500000TBlhD,A_StartPipe,25000,5/5/2016,14,Quarter
0061500000TBlhF,A_StartPipe,86250,5/5/2016,14,Quarter
0061500000SFdWi,A_StartPipe,12500,5/5/2016,14,Quarter
0061500000SFdWj,A_StartPipe,40000,5/5/2016,14,Quarter
0061500000SFdWm,A_StartPipe,39583,5/5/2016,14,Quarter
0061500000SFdWg,A_StartPipe,25000,5/5/2016,14,Quarter
0061500000SFdWf,A_StartPipe,18000,5/5/2016,14,Quarter
0061500000TvHNC,A_StartPipe,41667,5/5/2016,14,Quarter
0061500000TBlgx,A_StartPipe,45000,5/5/2016,14,Quarter
0061500000TBlhA,A_StartPipe,20000,5/5/2016,14,Quarter
0061500000TBlhD,A_StartPipe,0,5/5/2016,14,Quarter
0061500000TBlhF,A_StartPipe,11500,5/5/2016,14,Quarter
0061500000SFdWi,A_StartPipe,14583,5/5/2016,14,Quarter
0061500000SFdWj,A_StartPipe,152500,5/5/2016,14,Quarter
0061500000SFdWm,A_StartPipe,116667,5/5/2016,14,Quarter
0061500000SFdWg,A_StartPipe,21000,5/5/2016,14,Quarter
0061500000SFdWi,A_StartPipe,150638,5/5/2016,14,Quarter
0061500000SFdWj,A_StartPipe,62800,5/5/2016,14,Quarter
0061500000SFdWm,A_StartPipe,9999,5/5/2016,14,Quarter
0061500000SFdWg,A_StartPipe,5000,5/5/2016,14,Quarter
0061500000SFdWf,A_StartPipe,58333,5/5/2016,14,Quarter
0061500000TvHNC,A_StartPipe,57333.33,5/5/2016,14,Quarter
0061500000TBlgx,A_StartPipe,40000,5/5/2016,14,Quarter
0061500000TBlhA,A_StartPipe,50000,5/5/2016,14,Quarter
0061500000TBlhD,A_StartPipe,17520,5/5/2016,14,Quarter
0061500000TBlhF,A_StartPipe,250000,5/5/2016,14,Quarter
0061500000SFdWi,A_StartPipe,81113,5/5/2016,14,Quarter
0061500000SFdWj,A_StartPipe,35000,5/5/2016,14,Quarter
0061500000SFdWm,A_StartPipe,153000,5/5/2016,14,Quarter
0061500000SFdWg,A_StartPipe,72000,5/5/2016,14,Quarter
0061500000SFdWf,A_StartPipe,25000,5/5/2016,14,Quarter
0061500000TvHNC,A_StartPipe,67500,5/5/2016,14,Quarter
0061500000TBlgx,A_StartPipe,42500,5/5/2016,14,Quarter
0061500000TBlhA,A_StartPipe,13500,5/5/2016,14,Quarter
0061500000TBlhD,A_StartPipe,105000,5/5/2016,14,Quarter
0061500000TBlhF,A_StartPipe,40000,5/5/2016,14,Quarter
0061500000SFdWi,A_StartPipe,25000,5/5/2016,14,Quarter
0061500000SFdWj,A_StartPipe,50000,5/5/2016,14,Quarter
0061500000SFdWm,A_StartPipe,35000,5/5/2016,14,Quarter
0061500000SFdWg,A_StartPipe,20500,5/5/2016,14,Quarter
0061500000SFdWi,A_StartPipe,14999,5/5/2016,14,Quarter
0061500000SFdWj,A_StartPipe,60000,5/5/2016,14,Quarter
0061500000SFdWm,A_StartPipe,14999,5/5/2016,14,Quarter
0061500000SFdWg,A_StartPipe,65000,5/5/2016,14,Quarter
0061500000SFdWf,A_StartPipe,50000,5/5/2016,14,Quarter
0061500000TvHNC,A_StartPipe,14999,5/5/2016,14,Quarter
0061500000TBlgx,A_StartPipe,100000,5/5/2016,14,Quarter
0061500000TBlhA,A_StartPipe,35000,5/5/2016,14,Quarter
0061500000TBlhD,A_StartPipe,20833,5/5/2016,14,Quarter
0061500000TBlhF,A_StartPipe,130000,5/5/2016,14,Quarter
0061500000SFdWi,A_StartPipe,42500,5/5/2016,14,Quarter
0061500000SFdWj,A_StartPipe,75000,5/5/2016,14,Quarter
0061500000SFdWm,A_StartPipe,35000,5/5/2016,14,Quarter
0061500000SFdWg,A_StartPipe,46250,5/5/2016,14,Quarter
0061500000SFdWf,A_StartPipe,15000,5/5/2016,14,Quarter
0061500000TvHNC,A_StartPipe,19999,5/5/2016,14,Quarter
0061500000TBlgx,A_StartPipe,25200,5/5/2016,14,Quarter
0061500000TBlhA,A_StartPipe,10500,5/5/2016,14,Quarter
0061500000TBlhD,A_StartPipe,10000,5/5/2016,14,Quarter
0061500000TBlhF,A_StartPipe,4643,5/5/2016,14,Quarter
0061500000SFdWi,A_StartPipe,25000,5/5/2016,14,Quarter
0061500000SFdWj,A_StartPipe,45000,5/5/2016,14,Quarter
0061500000SFdWm,A_StartPipe,0,5/5/2016,14,Quarter
0061500000SFdWg,A_StartPipe,110000,5/5/2016,14,Quarter
0061500000SFdWi,A_StartPipe,23750,5/5/2016,14,Quarter
0061500000SFdWj,A_StartPipe,19565,5/5/2016,14,Quarter
0061500000SFdWm,A_StartPipe,31250,5/5/2016,14,Quarter
0061500000SFdWg,A_StartPipe,50000,5/5/2016,14,Quarter
0061500000SFdWf,A_StartPipe,25000,5/5/2016,14,Quarter
0061500000TvHNC,A_StartPipe,22500,5/5/2016,14,Quarter
0061500000TBlgx,A_StartPipe,0,5/5/2016,14,Quarter
0061500000TBlhA,A_StartPipe,200000,5/5/2016,14,Quarter
0061500000TBlhD,A_StartPipe,14999,5/5/2016,14,Quarter
0061500000TBlhF,A_StartPipe,24167,5/5/2016,14,Quarter
0061500000SFdWi,A_StartPipe,40000,5/5/2016,14,Quarter
0061500000SFdWj,A_StartPipe,14999,5/5/2016,14,Quarter
0061500000SFdWm,A_StartPipe,14800,5/5/2016,14,Quarter
0061500000SFdWg,A_StartPipe,25000,5/5/2016,14,Quarter
0061500000SFdWf,A_StartPipe,25000,5/5/2016,14,Quarter
0061500000TvHNC,A_StartPipe,225000,5/5/2016,14,Quarter
0061500000TBlgx,A_StartPipe,54500,5/5/2016,14,Quarter
0061500000TBlhA,A_StartPipe,400000,5/5/2016,14,Quarter
0061500000TBlhD,A_StartPipe,55000,5/5/2016,14,Quarter
0061500000TBlhF,A_StartPipe,13500,5/5/2016,14,Quarter
0061500000SFdWi,A_StartPipe,34375,5/5/2016,14,Quarter
0061500000SFdWj,A_StartPipe,16000,5/5/2016,14,Quarter
0061500000SFdWm,A_StartPipe,14000,5/5/2016,14,Quarter
0061500000SFdWg,A_StartPipe,35000,5/5/2016,14,Quarter
0061500000SFdWi,A_StartPipe,168000,5/5/2016,14,Quarter
0061500000SFdWj,A_StartPipe,25000,5/5/2016,14,Quarter
0061500000SFdWm,A_StartPipe,100000,5/5/2016,14,Quarter
0061500000SFdWg,A_StartPipe,400000,5/5/2016,14,Quarter
0061500000SFdWf,A_StartPipe,16667,5/5/2016,14,Quarter
0061500000TvHNC,A_StartPipe,35000,5/5/2016,14,Quarter
0061500000TBlgx,A_StartPipe,50000,5/5/2016,14,Quarter
0061500000TBlhA,A_StartPipe,25000,5/5/2016,14,Quarter
0061500000TBlhD,A_StartPipe,1,5/5/2016,14,Quarter
0061500000TBlhF,A_StartPipe,42500,5/5/2016,14,Quarter
0061500000SFdWi,A_StartPipe,35000,5/5/2016,14,Quarter
0061500000SFdWj,A_StartPipe,250000,5/5/2016,14,Quarter
0061500000SFdWm,A_StartPipe,10500,5/5/2016,14,Quarter
0061500000SFdWg,A_StartPipe,35000,5/5/2016,14,Quarter
0061500000SFdWf,A_StartPipe,50000,5/5/2016,14,Quarter
0061500000TvHNC,A_StartPipe,100000,5/5/2016,14,Quarter
0061500000TBlgx,A_StartPipe,75000,5/5/2016,14,Quarter
0061500000TBlhA,A_StartPipe,35000,5/5/2016,14,Quarter
0061500000TBlhD,A_StartPipe,14999,5/5/2016,14,Quarter
0061500000TBlhF,A_StartPipe,50000,5/5/2016,14,Quarter
0061500000SFdWi,A_StartPipe,14999,5/5/2016,14,Quarter
0061500000SFdWj,A_StartPipe,9000,5/5/2016,14,Quarter
0061500000SFdWm,A_StartPipe,100000,5/5/2016,14,Quarter
0061500000SFdWg,A_StartPipe,20000,5/5/2016,14,Quarter
0061500000SFdWi,A_StartPipe,15000,5/5/2016,14,Quarter
0061500000SFdWj,A_StartPipe,35000,5/5/2016,14,Quarter
0061500000SFdWm,A_StartPipe,9999,5/5/2016,14,Quarter
0061500000SFdWg,A_StartPipe,85000,5/5/2016,14,Quarter
0061500000SFdWf,A_StartPipe,79750,5/5/2016,14,Quarter
0061500000TvHNC,A_StartPipe,23000,5/5/2016,14,Quarter
0061500000TBlgx,A_StartPipe,18000,5/5/2016,14,Quarter
0061500000TBlhA,A_StartPipe,14999,5/5/2016,14,Quarter
0061500000TBlhD,A_StartPipe,9000,5/5/2016,14,Quarter
0061500000TBlhF,A_StartPipe,50000,5/5/2016,14,Quarter
0061500000SFdWi,A_StartPipe,20000,5/5/2016,14,Quarter
0061500000SFdWj,A_StartPipe,0,5/5/2016,14,Quarter
0061500000SFdWm,A_StartPipe,50000,5/5/2016,14,Quarter
0061500000SFdWg,A_StartPipe,35000,5/5/2016,14,Quarter
0061500000SFdWf,A_StartPipe,81000,5/5/2016,14,Quarter
0061500000TvHNC,A_StartPipe,15500,5/5/2016,14,Quarter
0061500000TBlgx,A_StartPipe,50000,5/5/2016,14,Quarter
0061500000TBlhA,A_StartPipe,19999,5/5/2016,14,Quarter
0061500000TBlhD,A_StartPipe,20500,5/5/2016,14,Quarter
0061500000TBlhF,A_StartPipe,19999,5/5/2016,14,Quarter
0061500000SFdWi,A_StartPipe,250000,5/5/2016,14,Quarter
0061500000SFdWj,A_StartPipe,35999,5/5/2016,14,Quarter
0061500000SFdWm,A_StartPipe,14999,5/5/2016,14,Quarter
